track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,,,,,,,,,,,,,,,size_bytes,
æ±‚ç”Ÿæ— é™ - æ— é™æµç”Ÿå­˜æŒ‘æˆ˜å¤§å†’é™©,83.73,USD,0.99,1,1,5,5,2.4.1,12+,Games,,,,,,,,,,,,,,,87796736,
Hot Trigger,231.71,USD,0.99,115,115,4.5,4.5,1,17+,Games,,,,,,,,,,,,,,,242970624,
Hyperburner,90.63,USD,2.99,545,545,4.5,4.5,1,9+,Games,,,,,,,,,,,,,,,95036416,
harâ€¢moâ€¢ny 3,164.56,USD,2.99,823,12,4.5,4,2.3.1,4+,Games,,,,,,,,,,,,,,,172551168,
Sword Of Xolan,110.72,USD,0.99,381,381,4.5,4.5,1.0.4,12+,Games,,,,,,,,,,,,,,,116097024,
NAVIRO(ãƒŠãƒ“ãƒ­ãƒ¼) - ã‚«ãƒ¼ãƒŠãƒ“/ãƒã‚¤ã‚¯ãƒŠãƒ“/å¾’æ­©ãƒŠãƒ“ãŒä½¿ãˆã‚‹é«˜æ€§èƒ½ãƒŠãƒ“ã‚¢ãƒ—ãƒª,53.17,USD,0,0,0,0,0,2.2.9,4+,Navigation,,,,,,,,,,,,,,,55756800,
GodFinger 2,112.06,USD,0,602,235,3.5,3.5,1.3.4,9+,Games,,,,,,,,,,,,,,,117507072,
Uptown & Co. - Vintage Filters & insignias.,48.22,USD,1.99,115,79,4,4.5,2.0.2,4+,Photo & Video,,,,,,,,,,,,,,,50565120,
Cell Surgeon - A Unique 3D Match 4 Strategy Game!,240.42,USD,0.99,14,11,4.5,4.5,1.1,12+,Games,,,,,,,,,,,,,,,252099584,
Neo Monsters,218.89,USD,0.99,3093,22,4.5,4.5,1.4.8,9+,Games,,,,,,,,,,,,,,,229527552,
Muhammad Ali: Puzzle King,146.51,USD,0,277,2,5,3.5,1.1.7,4+,Games,,,,,,,,,,,,,,,153622528,
å€Ÿè´·å®-ç›´æŠ•ç†Ÿäººæ›´é«˜æ˜Ž,70.81,USD,0,10,0,3.5,0,2.8.7,4+,Finance,,,,,,,,,,,,,,,74248192,
ä¹è§†ä½“è‚²â€”è‹±è¶…æ¬§å† F1é«˜æ¸…ç›´æ’­,115.72,USD,0,24,0,3.5,0,V3.7.0,17+,Sports,,,,,,,,,,,,,,,121336832,
Iron Commander,152.85,USD,0,71,13,3.5,3.5,1.13.0,12+,Games,,,,,,,,,,,,,,,160277504,
5E Spell Book,6.2,USD,0,144,109,3,3,1.9,4+,Games,,,,,,,,,,,,,,,6500352,
M Cam - Manual controls & custom exposure camera,14.42,USD,1.99,11,5,3.5,3.5,1.1,4+,Photo & Video,,,,,,,,,,,,,,,15116288,
Productive habits & daily goals tracker,8.83,USD,0,4736,1519,5,5,1.3.4,4+,Productivity,,,,,,,,,,,,,,,9256960,
The Enchanted Cave 2,36.2,USD,2.99,92,29,4.5,4.5,2.27,12+,Games,,,,,,,,,,,,,,,37957632,
Immortal Legends - TD,261.11,USD,0,26,26,3,3,2.0.0,9+,Games,,,,,,,,,,,,,,,273789952,
Order & Chaos 2: 3D MMO RPG Online Game,670.48,USD,0,6325,56,4,4.5,2.0.0,12+,Games,,,,,,,,,,,,,,,703052800,
Sky Charms,174.79,USD,0,505,78,4.5,4.5,1.8.0,4+,Games,,,,,,,,,,,,,,,183284736,
AdivÃ­naT - Adivina las palabras,129.59,USD,0.99,15,0,4.5,0,1.2.4,4+,Games,,,,,,,,,,,,,,,135886848,
Stress Release Grenade,186.36,USD,0,0,0,0,0,1.9.2,12+,Games,,,,,,,,,,,,,,,195417088,
æ—¥è¯¾â€”â€”ç»™æ¯ä¸€ä½å¥½è¯»è¯—çš„äººï¼,56.42,USD,0.99,7,0,4.5,0,2.2,4+,Education,,,,,,,,,,,,,,,59156480,
Hollywood Game Night,165.46,USD,0.99,27,19,4,4,1.1,12+,Games,,,,,,,,,,,,,,,173502464,
Roll Turtle,88.52,USD,0.99,25,3,5,4.5,1.1,4+,Games,,,,,,,,,,,,,,,92815360,
Forsaken World Mobile MMORPG,610.92,USD,0,952,2,4,4,1.3.0,12+,Games,,,,,,,,,,,,,,,640595968,
Dot - A Period & Fertility Tracker,40.51,USD,0,142,0,4,0,1.3.6,12+,Health & Fitness,,,,,,,,,,,,,,,42478592,
é¡ã®ä¸­ã®ãƒ—ãƒªãƒ³ã‚»ã‚¹ Love Palace,21.04,USD,0,7,0,4.5,0,2.2,12+,Games,,,,,,,,,,,,,,,22060032,
å¤§æ±Ÿæˆ¸ã¶ã‚‰ã‚Š,43.66,USD,4.99,0,0,0,0,1.3.2,4+,Navigation,,,,,,,,,,,,,,,45785088,
Hockey Stars,72.92,USD,0,1619,212,4.5,4,1.4.2,4+,Games,,,,,,,,,,,,,,,76464128,
Cookie Clickers 2,60.09,USD,0,2912,203,5,4.5,1.12.0,4+,Games,,,,,,,,,,,,,,,63004672,
Discord - Chat for Gamers,25.64,USD,0,9152,0,4.5,0,1.8.7,4+,Social Networking,,,,,,,,,,,,,,,26890240,
One More Dash,104.04,USD,0,1142,879,4.5,4.5,1.1,4+,Games,,,,,,,,,,,,,,,109096960,
Tamagotchi Classic - The Original Tamagotchi Game,45.69,USD,0.99,165,19,3,3,1.1.3,4+,Games,,,,,,,,,,,,,,,47908864,
Dr. Panda Space,239.33,USD,2.99,75,7,4.5,4.5,1.82,4+,Education,,,,,,,,,,,,,,,250955776,
Gun Master 3: Zombie Slayer,210.71,USD,0,604,527,4.5,4.5,1.0.6,17+,Games,,,,,,,,,,,,,,,220948480,
Face Swap App- Funny Face Changer Photo Effects,15.52,USD,0,11977,92,4.5,4,2.4,4+,Photo & Video,,,,,,,,,,,,,,,16275456,
Hot Shot Slots Games â€“ Vegas Casino Slot Machines,170.71,USD,0,20064,690,4.5,4.5,1.24,12+,Games,,,,,,,,,,,,,,,179004416,
letgo: Buy & Sell Second Hand Stuff,104.82,USD,0,38424,1022,4.5,4.5,1.18.1,12+,Shopping,,,,,,,,,,,,,,,109915136,
WarnWetter,49.03,USD,0,0,0,0,0,1.6.2,4+,Weather,,,,,,,,,,,,,,,51410944,
Ab & Core Sworkit - Free Workout Trainer,57.07,USD,0,2901,744,5,5,1.3.1,4+,Health & Fitness,,,,,,,,,,,,,,,59845632,
å¼¹å¼¹å ‚S- å·´è¨ä¼ å¥‡åŠ©é˜µ å¼¹å¼¹å ‚æ‰‹æ¸¸å®˜æ–¹ç‰ˆ,139.42,USD,0,6,0,4.5,0,2.8.2,12+,Games,,,,,,,,,,,,,,,146187264,
ç½‘å¨±å¤§å¸ˆ-ç½‘å§å¨±ä¹å¤§å¸ˆ,69.16,USD,0,0,0,0,0,4.2.00,17+,Lifestyle,,,,,,,,,,,,,,,72523776,
AmpMe - A Portable Social Party Music Speaker,66.64,USD,0,1047,2,4,4,5.6.0,12+,Music,,,,,,,,,,,,,,,69876736,
VR SNIPER,85.33,USD,0,30,18,2.5,2.5,2,12+,Games,,,,,,,,,,,,,,,89478144,
Yiannimize Racing,44.11,USD,0.99,2,2,3,3,2,4+,Games,,,,,,,,,,,,,,,46248960,
COOKING MAMA Let's Cookï¼,169.93,USD,0,3594,14,4,4,1.24.0,4+,Games,,,,,,,,,,,,,,,178185216,
DANDY DUNGEON Legend of Brave Yamada,235.87,USD,0,1204,46,5,4.5,2.4.1,9+,Games,,,,,,,,,,,,,,,247331840,
Wolf Craft,149.73,USD,0.99,206,206,4.5,4.5,1,9+,Games,,,,,,,,,,,,,,,157003776,
åŸ¹è®­é¢˜åº“,48.87,USD,1.99,0,0,0,0,3.1,4+,Education,,,,,,,,,,,,,,,51246080,
Mondly: Learn 33 Languages: Spanish English French,74.13,USD,0,1395,229,4.5,4.5,5.6,4+,Education,,,,,,,,,,,,,,,77725696,
Google Cardboard,121.71,USD,0,546,137,4,3.5,1.2,4+,Entertainment,,,,,,,,,,,,,,,127627264,
Polarr Photo Editor - Photo Editing Tools for All,55.24,USD,0,2246,224,4.5,4.5,3.7.1,4+,Photo & Video,,,,,,,,,,,,,,,57919488,
Refreshing ! Brain training fit,59.37,USD,0,0,0,0,0,2.4,4+,Games,,,,,,,,,,,,,,,62258176,
å…¨æ°‘å¾·å·žæ‰‘å…‹-å¤©å¤©å°½äº«æ‹‰æ–¯ç»´åŠ æ–¯ä¹‹å¤œ,62.09,USD,0,0,0,0,0,2.6.6,12+,Games,,,,,,,,,,,,,,,65105920,
è„³ãƒˆãƒ¬ã‚¯ãƒ­ã‚¹ãƒ¯ãƒ¼ãƒ‰ -è§£ã‘ã°IQãŒã‚ãŒã‚‹!?ç„¡æ–™ãƒ‘ã‚ºãƒ«ã‚²ãƒ¼ãƒ -,28.61,USD,0,0,0,0,0,1.2.2,4+,Games,,,,,,,,,,,,,,,30003200,
Toca Life: City,316.74,USD,2.99,3571,1395,4.5,4.5,1.3,4+,Education,,,,,,,,,,,,,,,332123136,
å°ç‰›åœ¨çº¿-ç†è´¢æŠ•èµ„ç¥žå™¨,31.49,USD,0,0,0,0,0,3.5.0,17+,Finance,,,,,,,,,,,,,,,33019904,
Hugo Flower Flush,231.31,USD,0,41,0,4,0,1.14.0,4+,Games,,,,,,,,,,,,,,,242545664,
Death Run : Mini Game With Worldwide Multiplayer,116.27,USD,0.99,721,273,4,4.5,1.5,9+,Games,,,,,,,,,,,,,,,121913344,
èŠ±æ¤’ç›´æ’­-é«˜æ¸…ç¾Žé¢œç›´æ’­äº’åŠ¨å¹³å°,166.52,USD,0,19,0,3,0,3.9.12,17+,Social Networking,,,,,,,,,,,,,,,174611456,
Smooth Operator!,571,USD,0.99,8,0,4,0,1.9,9+,Games,,,,,,,,,,,,,,,598734848,
Arrow,122.47,USD,0,14673,7369,4.5,4.5,1.1.1,4+,Games,,,,,,,,,,,,,,,128421888,
Twin Shooter - Invaders,140.64,USD,0,572,74,4.5,4,1.5,4+,Games,,,,,,,,,,,,,,,147472384,
ãƒ¢ãƒ³å¨˜ã¯ï½žã‚Œã‚€ã€ãƒ¢ãƒ³ã¯ã‚Œã€‘,134.26,USD,0,5,0,4,0,4.2.0,17+,Games,,,,,,,,,,,,,,,140779520,
å± é¾™æ€,230.16,USD,0,0,0,0,0,1.9.0,12+,Games,,,,,,,,,,,,,,,241339392,
TownWiFi - WiFi Everywhere,107.65,USD,0,0,0,0,0,3.4.0,4+,Utilities,,,,,,,,,,,,,,,112883712,
Nono Islands,128.81,USD,0,3180,28,4.5,4.5,1.7.2,9+,Games,,,,,,,,,,,,,,,135064576,
Six Flags,84.46,USD,0,353,18,3.5,4,2.5.4,4+,Travel,,,,,,,,,,,,,,,88558592,
ã‚µãƒƒã‚«ãƒ¼ã‚«ãƒ¼ãƒ‹ãƒãƒ«,97.27,USD,0,0,0,0,0,2.2,4+,Games,,,,,,,,,,,,,,,101990400,
Sling Kong,180.56,USD,0,4638,133,4.5,4.5,2.7.1,9+,Games,,,,,,,,,,,,,,,189335552,
é¾™ç ç›´æ’­-é«˜æ¸…æ¸¸æˆå¨±ä¹ç›´æ’­å¹³å°,67.54,USD,0,0,0,0,0,3.9.3,17+,Entertainment,,,,,,,,,,,,,,,70821888,
Forevolution,73.68,USD,3.99,0,0,0,0,1.2,4+,Games,,,,,,,,,,,,,,,77255680,
Sky Gamblers Air Supremacy,1578.12,USD,2.99,1010,272,4,4.5,1.8.2,12+,Games,,,,,,,,,,,,,,,1654782976,
Timepage â€“ Calendar by Moleskine,83.16,USD,4.99,1085,7,4,4,2.5.1,4+,Productivity,,,,,,,,,,,,,,,87201792,
Good Morning Alarm Clock - Sleep Cycle Tracker,56.75,USD,3.99,1014,279,4.5,4.5,1.5,4+,Health & Fitness,,,,,,,,,,,,,,,59503616,
iMaschine 2,485.09,USD,9.99,454,63,4,3.5,2.2.0,4+,Music,,,,,,,,,,,,,,,508655616,
"System Status : memory, CPU, network, battery data",2.4,USD,1.99,0,0,0,0,3.0.2,4+,Productivity,,,,,,,,,,,,,,,2515968,
iPlum Business Phone Number for Calling & Texting,37.87,USD,0,392,23,4.5,4.5,4.1.7,4+,Business,,,,,,,,,,,,,,,39709696,
AirTycoon 4,235.85,USD,2.99,114,0,4,0,1.4.2,4+,Games,,,,,,,,,,,,,,,247309312,
Firefox web browser,86.93,USD,0,2619,26,3.5,3.5,7.5,17+,Utilities,,,,,,,,,,,,,,,91155456,
Insidious VR,248.57,USD,0,121,121,3.5,3.5,1,12+,Entertainment,,,,,,,,,,,,,,,260640768,
Duck Life: Retro Pack,316.76,USD,1.99,77,66,4.5,4.5,1.2,4+,Games,,,,,,,,,,,,,,,332144640,
Builder Buddies: 3D City Building Simulator,10.44,USD,0,7197,296,4,4.5,1.2.0,9+,Games,,,,,,,,,,,,,,,10946560,
The Paranormal Societyâ„¢: Hidden Adventure,628.61,USD,0,3000,203,4,4,1.3.205,9+,Games,,,,,,,,,,,,,,,659142656,
Formulas - Photo Lab Effects and Custom Frames,261.97,USD,1.99,99,39,4.5,4,2.3,4+,Photo & Video,,,,,,,,,,,,,,,274699264,
ZAGA,293.41,USD,0,444,167,4.5,4.5,1.2,4+,Games,,,,,,,,,,,,,,,307658752,
Relook,53.81,USD,3.99,198,50,4.5,4.5,1.5.3,4+,Photo & Video,,,,,,,,,,,,,,,56421376,
Horizon Chase - World Tour,560.11,USD,0,3375,672,4.5,4,1.4.3,4+,Games,,,,,,,,,,,,,,,587313152,
Candid - Speak Your Mind Freely,44.88,USD,0,398,0,3.5,0,1.7.3,17+,Social Networking,,,,,,,,,,,,,,,47065088,
Fallout Shelter,1118.59,USD,0,199396,1131,4.5,4.5,1.12,12+,Games,,,,,,,,,,,,,,,1172922368,
Election Center 2016,42.53,USD,0,37,1,2,2,2.2,4+,News,,,,,,,,,,,,,,,44598272,
Moments - private albums with friends and family,194.91,USD,0,11955,0,4.5,0,23.5,4+,Photo & Video,,,,,,,,,,,,,,,204382208,
Lifeline 2,77.94,USD,1.99,1364,843,4.5,4.5,1.4,9+,Games,,,,,,,,,,,,,,,81724416,
Down To Lunch,33.77,USD,0,2535,9,4,3.5,1.72,12+,Social Networking,,,,,,,,,,,,,,,35410944,
INKHUNTER try tattoo designs in augmented reality,65.03,USD,0,809,35,4.5,4.5,2.6.7,4+,Entertainment,,,,,,,,,,,,,,,68191232,
Blyss,155.59,USD,0.99,288,11,4,4.5,2.9,4+,Games,,,,,,,,,,,,,,,163149824,
Snapshot Cam - Draw on Pictures & Add Text to Photos,104.06,USD,2.99,14,1,5,5,1.4,4+,Photo & Video,,,,,,,,,,,,,,,109117440,
Snoopy Emoji,28,USD,1.99,23,7,1.5,1,1.2,4+,Utilities,,,,,,,,,,,,,,,29364224,
Boyfriend Plus - Brett Jeff and Kai,32.62,USD,0,126,7,4,4,2,17+,Games,,,,,,,,,,,,,,,34203648,
PAUSE - Relaxation at your fingertip,73.58,USD,1.99,180,1,3.5,5,1.4,4+,Health & Fitness,,,,,,,,,,,,,,,77151232,
Easy Music - Give kids an ear for music,235.85,USD,3.99,43,16,4.5,4,1.6,4+,Education,,,,,,,,,,,,,,,247308288,
SOMA Messenger,88.5,USD,0,3232,3,4.5,3.5,1.7.4,4+,Social Networking,,,,,,,,,,,,,,,92802048,
Analog Wedding,17.9,USD,0.99,8,6,4,3.5,1.0.7,4+,Photo & Video,,,,,,,,,,,,,,,18767872,
Farming Simulator 16,176.98,USD,4.99,2637,1127,4.5,4.5,1.1.4,4+,Games,,,,,,,,,,,,,,,185572352,
Total War Battles: KINGDOM,601.39,USD,0,3092,770,4,4.5,1.3,12+,Games,,,,,,,,,,,,,,,630600704,
Football Chairman Pro,28.02,USD,3.99,37,12,4.5,4.5,1.2.2,4+,Games,,,,,,,,,,,,,,,29378560,
Fit The Fat 2,161.87,USD,0,8557,1040,4.5,4.5,1.4,4+,Games,,,,,,,,,,,,,,,169729024,
Face Paint Party - Kids Coloring Fun,85.82,USD,0,38,38,4,4,1.2,4+,Games,,,,,,,,,,,,,,,89993216,
Patternator Pattern Maker Backgrounds & Wallpapers,45.72,USD,0,2092,625,5,5,2.1,4+,Photo & Video,,,,,,,,,,,,,,,47943680,
Atlantic Fleet,210.08,USD,9.99,271,107,4.5,4.5,1.11,12+,Games,,,,,,,,,,,,,,,220282880,
Spinny Circle,15.88,USD,0,20812,213,4.5,4,1.9,4+,Games,,,,,,,,,,,,,,,16656384,
Rick and Morty: Pocket Mortys,911.26,USD,0,12124,961,4.5,4.5,1.1,17+,Games,,,,,,,,,,,,,,,955524096,
Down The Mountain,241.25,USD,0,3491,25,4.5,4.5,1.2.14,9+,Games,,,,,,,,,,,,,,,252966912,
è®°è´¦Â·åœˆå­è´¦æœ¬(ä¸“ä¸šç‰ˆ)â€”å¯å…±äº«çš„å…¨èƒ½è®°å¸æœ¬è½¯ä»¶,74.31,USD,0.99,12,0,4.5,0,3.1.1,4+,Finance,,,,,,,,,,,,,,,77918208,
ç™¾åº¦é’±åŒ…-é‡‘èžä¿¡è´·å’Œç†è´¢æŠ•èµ„ä¼˜é€‰,41.7,USD,0,5,0,2.5,0,2.9.8,17+,Lifestyle,,,,,,,,,,,,,,,43722752,
Fast Motorcycle Driver,143.19,USD,0,2224,2211,4.5,4.5,2,4+,Games,,,,,,,,,,,,,,,150142976,
Abby Lee Dance Secrets,48.74,USD,4.99,808,17,4,2.5,1.4.3,4+,Entertainment,,,,,,,,,,,,,,,51111936,
EWallpaper,10.23,USD,3.99,42,42,1,1,1,4+,Entertainment,,,,,,,,,,,,,,,10727424,
Puppy Love - My Dream Pet,256.92,USD,0,1689,140,4.5,4.5,1.3.0,4+,Games,,,,,,,,,,,,,,,269402112,
å°å’–ç§€-å…¨æ°‘è§†é¢‘æ‰è‰ºç›´æ’­ç¤¾åŒº,96.53,USD,0,66,1,5,5,1.7.4,12+,Entertainment,,,,,,,,,,,,,,,101220352,
æ‡¸è³žãƒ‘ã‚ºãƒ«ãƒ‘ã‚¯ãƒ­ã‚¹ï¼’,178.47,USD,0,0,0,0,0,1.1,17+,Games,,,,,,,,,,,,,,,187141120,
Airmail - Your Mail With You,162.29,USD,4.99,1575,15,3.5,4,1.6.4,4+,Productivity,,,,,,,,,,,,,,,170175488,
Hop Rush,11.16,USD,0,9,9,1,1,1.5,4+,Games,,,,,,,,,,,,,,,11702272,
League of War: Mercenaries,156.74,USD,0,2523,0,4.5,0,7.4.57,12+,Games,,,,,,,,,,,,,,,164357120,
V for Wikipedia,30.14,USD,4.99,134,1,4.5,1,1.2.8,17+,Reference,,,,,,,,,,,,,,,31600640,
"2Face Fitpack - Dein Trainingsprogramm mit persÃ¶nlichem ErnÃ¤hrungsplan, Kalorienrechner und Trainingsplan",32.82,USD,0,0,0,0,0,1,4+,Health & Fitness,,,,,,,,,,,,,,,34414592,
"Egg, Inc.",51.1,USD,0,79074,8442,5,5,1.5,4+,Games,,,,,,,,,,,,,,,53579776,
Swaggy Ninja,30.11,USD,0,1210,119,4.5,4,1.5.2,4+,Games,,,,,,,,,,,,,,,31567872,
CatHotel - Care for cute cats,219.55,USD,0,1425,136,4.5,4.5,2.1,4+,Games,,,,,,,,,,,,,,,230216704,
ä¼™æ˜Ÿ - éšæ‰‹æ‹å‡ºæ˜Žæ˜Ÿä¸€æ ·çš„MV,113.31,USD,0,0,0,0,0,3.5.2,12+,Photo & Video,,,,,,,,,,,,,,,118812672,
ãƒ‡ã‚£ã‚°ãƒ©ãƒ æ‹æ„›è¨ºæ–­,11.75,USD,0,0,0,0,0,1,4+,Lifestyle,,,,,,,,,,,,,,,12320768,
Rawr Messenger - Dab your chat,124.24,USD,0,180,28,4,3.5,1.5.4,12+,Social Networking,,,,,,,,,,,,,,,130276352,
"Curious World: Games, Videos, Books for Children",177.94,USD,0,604,9,3.5,3.5,1.18,4+,Education,,,,,,,,,,,,,,,186588160,
Champs Sports,60.61,USD,0,330,5,3.5,1,2.6.5,4+,Lifestyle,,,,,,,,,,,,,,,63553536,
Sago Mini Babies,100.84,USD,2.99,70,22,4,4,1.2,4+,Education,,,,,,,,,,,,,,,105742336,
Sago Mini Superhero,171.17,USD,2.99,30,17,3.5,3,1.1,4+,Education,,,,,,,,,,,,,,,179484672,
Infinite Tanks,1831.31,USD,4.99,262,92,4,4,1.0.3,9+,Games,,,,,,,,,,,,,,,1920265216,
Word Trek  - WordTrek Brain game & Word puzzles,45.67,USD,0,3774,63,4.5,4.5,1.172,4+,Games,,,,,,,,,,,,,,,47884288,
Triller - Music Video & Film Maker,83.24,USD,0,25683,186,5,4.5,4.2.2,12+,Photo & Video,,,,,,,,,,,,,,,87287808,
Free Fur All â€“ We Bare Bears Minigame Collection,345.74,USD,0,1449,468,4.5,4.5,1.0.5,4+,Games,,,,,,,,,,,,,,,362530816,
Pinchworm,95.97,USD,0,2288,74,5,5,1.0.5,4+,Games,,,,,,,,,,,,,,,100635648,
Signily Keyboard - Sign Language Emoji and GIFs!,85.74,USD,0.99,71,8,4.5,2.5,3,17+,Utilities,,,,,,,,,,,,,,,89902080,
U by BB&T,70.94,USD,0,790,13,2,3.5,1.6.5,4+,Finance,,,,,,,,,,,,,,,74385408,
skyticket - Reserve Best Valued Air Tickets,7.91,USD,0,0,0,0,0,1.41,4+,Travel,,,,,,,,,,,,,,,8294400,
Upperland,120.71,USD,0,201,101,4,4,1.15,9+,Games,,,,,,,,,,,,,,,126574592,
Agar.io,60.99,USD,0,176514,1310,4.5,4,1.7.1,9+,Games,,,,,,,,,,,,,,,63954944,
Aralon: Forge and Flame,1315.41,USD,4.99,192,14,3.5,3.5,2,12+,Games,,,,,,,,,,,,,,,1379309568,
SHOWTIME,24.7,USD,0,1214,20,2.5,2,2.0.2,17+,Entertainment,,,,,,,,,,,,,,,25903104,
EvilBane: Rise of Ravens,172.26,USD,0,1428,15,4.5,4,1.3.0,9+,Games,,,,,,,,,,,,,,,180629504,
Pharaoh's Party: Coin Pusher,216.9,USD,0,191,74,4.5,4.5,1.4.1,12+,Games,,,,,,,,,,,,,,,227435520,
Puzzle Strike,391.27,USD,3.99,21,10,3.5,3,1.01,4+,Games,,,,,,,,,,,,,,,410278912,
çƒçƒå¤§ä½œæˆ˜,118.82,USD,0,111,3,4,4.5,6.4.5,4+,Games,,,,,,,,,,,,,,,124596224,
Cops N Robbers (Jail Break 2) - Survival Mini Game,215.61,USD,0,1559,126,4,4,2.2.1,9+,Games,,,,,,,,,,,,,,,226083840,
Money Multiplier,38.61,USD,0,1,1,4,4,1.0.3,4+,Games,,,,,,,,,,,,,,,40488960,
å¤©å¤©å¿«æŠ¥ - æœ€çƒ­é—¨çš„æ–°é—»èµ„è®¯è½¯ä»¶,92.24,USD,0,15,0,3,0,3.1.0,12+,News,,,,,,,,,,,,,,,96720896,
Eisenhorn: XENOS,2868.92,USD,5.99,100,13,3.5,3.5,1.4,12+,Games,,,,,,,,,,,,,,,3008276480,
KING OF KARTS: Single- & Multiplayer Battles.,459.09,USD,2.99,9,1,3.5,5,2.4.3,4+,Games,,,,,,,,,,,,,,,481390592,
Popcorn Buzz - Free Group Calls,16.65,USD,0,281,97,3.5,3.5,1.3.2,4+,Social Networking,,,,,,,,,,,,,,,17457152,
"InShot Video Editor Music, No Crop, Cut",53.26,USD,0,12779,3366,5,5,1.19.1,4+,Photo & Video,,,,,,,,,,,,,,,55851008,
My Uncrowded,163.79,USD,0.99,224,6,3,2.5,18,17+,Games,,,,,,,,,,,,,,,171746304,
PAC-MAN Championship Edition DX,120.81,USD,4.99,517,175,4.5,4.5,1.0.1,9+,Games,,,,,,,,,,,,,,,126681088,
Matchsticks ~ Free Puzzle Game with Matches,30.99,USD,0,212,17,4.5,4.5,1.9,4+,Games,,,,,,,,,,,,,,,32492544,
ç›—å¢“OL-ç²¾ç»å¥³çŽ‹,323.67,USD,0,0,0,0,0,2.1,17+,Games,,,,,,,,,,,,,,,339391488,
Doc McStuffins Pet Vet,581.73,USD,1.99,70,10,3,3,1.3,4+,Entertainment,,,,,,,,,,,,,,,609991680,
Fishing Break,551.48,USD,0,2088,44,4.5,4.5,2.8.1,9+,Games,,,,,,,,,,,,,,,578273280,
Flipped Out â€“ The Powerpuff Girls Match 3 Puzzle / Fighting Action Game,611.18,USD,2.99,124,39,4.5,4,1.0.2,9+,Games,,,,,,,,,,,,,,,640870400,
Equipd Bible,128.87,USD,2.99,94,26,4.5,4,3.2,4+,Productivity,,,,,,,,,,,,,,,135132160,
Private School Days,52.81,USD,4.99,99,8,4,4,1.1.4,17+,Games,,,,,,,,,,,,,,,55376896,
æ‹æ„›æ¶ˆæ»…ãƒœã‚¿ãƒ³ ~ ç„¡æ–™ æ³£ã‘ã‚‹æ‹æ„›å°èª¬ æ”¾ç½®ã‚²ãƒ¼ãƒ  ~,22.45,USD,0,0,0,0,0,1.1.4,12+,Book,,,,,,,,,,,,,,,23538688,
Fetty Wap: Nitro Nation Stories,980.29,USD,0,2005,14,4.5,4.5,2.12,4+,Games,,,,,,,,,,,,,,,1027908608,
Scrubby Dubby Saga,106.94,USD,0,3874,71,4.5,4,1.28.4,4+,Games,,,,,,,,,,,,,,,112135168,
Chain: Collaborate On MyVideo Story/Group Video,91.35,USD,0,35,0,4.5,0,3.2.5,12+,Social Networking,,,,,,,,,,,,,,,95789056,
Face on Face,1.66,USD,0.99,0,0,0,0,1,4+,Entertainment,,,,,,,,,,,,,,,1736704,
Kick Hero,102.56,USD,0,733,15,4.5,4.5,2.1,9+,Games,,,,,,,,,,,,,,,107540480,
Path of War,84.29,USD,0,377,8,4.5,5,1.0.88463,12+,Games,,,,,,,,,,,,,,,88379392,
Blink Health,36.35,USD,0,1198,6,5,5,1.7.15,17+,Medical,,,,,,,,,,,,,,,38117376,
Clouds & Sheep 2 Premium,285.53,USD,3.99,1,1,4,4,1.5.2,4+,Games,,,,,,,,,,,,,,,299395072,
Dawnbringer,762.06,USD,0,238,51,3.5,4,1.3.0,12+,Games,,,,,,,,,,,,,,,799076352,
Honest App: Shop baby & diaper products,116.04,USD,0,3173,113,5,4.5,1.8.5,4+,Shopping,,,,,,,,,,,,,,,121671680,
è¡—æœºæ¸¸æˆåŽ… - ç”µçŽ©æ¸¸æˆåˆé›†ç«çˆ†æ”¹ç‰ˆ,244.19,USD,0.99,0,0,0,0,6.01,12+,Games,,,,,,,,,,,,,,,256049152,
ä¹äº«åŠ¨-æœ‰è¿åŠ¨éŸ³ä¹æŽ¨èçš„è®¡æ­¥å™¨,99.88,USD,0,0,0,0,0,2.4.7,4+,Health & Fitness,,,,,,,,,,,,,,,104727552,
"It Girl Story - Styling, Fashion & Celebrity Life",888.41,USD,0,3537,848,4.5,4.5,2.396,4+,Games,,,,,,,,,,,,,,,931567616,
Circle Boom,13.87,USD,0,7,2,1.5,1,1.5,4+,Games,,,,,,,,,,,,,,,14546944,
Donut vs Donut,82.02,USD,0.99,16,16,4.5,4.5,1.02,4+,Games,,,,,,,,,,,,,,,85999616,
KORG iDS-10,83.98,USD,19.99,52,19,4,5,2.1.1,4+,Music,,,,,,,,,,,,,,,88055808,
Swapperoo,23.04,USD,1.99,361,55,4,4,1.0.2,4+,Games,,,,,,,,,,,,,,,24163328,
ã€ã‚ˆãå½“ãŸã‚‹ã€‘æ‰‹ç›¸é‘‘å®šã€œé¸ã¹ã‚‹é‘‘å®šã‚¸ãƒ£ãƒ³ãƒ«(äººç”Ÿé‹ã€ä»•äº‹é‹ã€æ‹æ„›é‹),52.49,USD,0,3,3,3.5,3.5,1.1.0,4+,Games,,,,,,,,,,,,,,,55037952,
Wonder Tactics,622.77,USD,0,730,3,4.5,4.5,1.4.8,12+,Games,,,,,,,,,,,,,,,653022208,
